stop_id,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
404350,"MAIN RWDY/OPP ICAHN STADIUM",,  40.793163, -73.921776,,,0,
404351,"MAIN RWDY/TENNIS CENTER",,  40.794987, -73.920029,,,0,
404352,"MAIN RDY/AFTER EXIT RAMP",,  40.796139, -73.919510,,,0,
404353,"MAIN RDY/ICAHN STADIUM",,  40.792862, -73.923363,,,0,
404354,"MAIN ROADWAY/ MANHATTAN PSYC CTR",,  40.789169, -73.926842,,,0,
404355,"MAIN RDY/OPP CLARKE THOMAS BLDG",,  40.786804, -73.930702,,,0,
404356,"MAIN ROADWAY/SUNKEN GARDEN",,  40.786297, -73.932114,,,0,
404357,"SUNKEN GARDEN LOOP/CHARLES H GAY CTR",,  40.785263, -73.930573,,,0,
404358,"MAIN RDY/CLARKE THOMAS BLDG",,  40.786114, -73.931519,,,0,
404681,"E 86 ST/2 AV",,  40.777573, -73.951263,,,0,
404820,"W 34 ST/7 AV",,  40.751118, -73.991112,,,0,
404821,"RIVERSIDE DR/TIEMANN PL",,  40.816071, -73.961166,,,0,
404822,"RIVERSIDE DR/TIEMANN PL",,  40.816311, -73.961929,,,0,
404824,"FRED DOUGLASS BL/W 147 ST",,  40.823914, -73.941261,,,0,
404825,"FRED DOUGLASS BL/W 148 ST",,  40.824928, -73.940254,,,0,
404826,"WEST END AV/W 64 ST",,  40.774494, -73.988503,,,0,
404832,"HUDSON ST/SPRING ST",,  40.726028, -74.007393,,,0,
404833,"E 23 ST/PARK AV S",,  40.740490, -73.986847,,,0,
404834,"W 23 ST/11 AV",,  40.748631, -74.006630,,,0,
404837,"ADAM C POWELL BL/W 153 ST",,  40.826530, -73.935265,,,0,
404838,"COLUMBUS AV/W 80 ST",,  40.782806, -73.974976,,,0,
404843,"PIKE ST/MADISON ST",,  40.712875, -73.992264,,,0,
404844,"PIKE ST/MADISON ST",,  40.712620, -73.992653,,,0,
404846,"8 AV/W 49 ST",,  40.761902, -73.986237,,,0,
404847,"8 AV/W 31 ST",,  40.749954, -73.994949,,,0,
404850,"PEARL ST/FULTON ST",,  40.707550, -74.003860,,,0,
404852,"W 81ST/AMSTERDAM AV",,  40.784264, -73.977180,,,0,
404853,"AMSTERDAM AV/W 161 ST",,  40.835239, -73.940201,,,0,
404854,"LEXINGTON AV/E 77 ST",,  40.773319, -73.960213,,,0,
404855,"RIVERSIDE DR/W 89 ST",,  40.791840, -73.978584,,,0,
404856,"E 110 ST/MADISON AV",,  40.796398, -73.948067,,,0,
404857,"PARK ROW/ST JAMES PL",,  40.713367, -73.998550,,,0,
404858,"E 79 ST/MADISON AV",,  40.776039, -73.961685,,,0,
404859,"YORK AV/E 87 ST",,  40.776390, -73.946938,,,0,
404863,"HARRISON ST/HUDSON ST",,  40.718597, -74.009163,,,0,
404864,"HARRISON ST/WEST ST",,  40.718895, -74.012054,,,0,
404865,"W 70 ST/FREEDOM PL",,  40.778912, -73.986687,,,0,
404866,"FREEDOM PL/W 69 ST",,  40.778622, -73.987259,,,0,
404871,"CENTRAL PK W/COLUMBUS CIR",,  40.768688, -73.981339,,,0,
404872,"8 AV/W 46 ST",,  40.759411, -73.988052,,,0,
404876,"W 168 ST/AUDUBON AV",,  40.840580, -73.938431,,,0,
404881,"9 AV/W 23 ST",,  40.746265, -74.001640,,,0,
404909,"2 AV/E 36 ST",,  40.746201, -73.974998,,,0,
404911,"W 106 ST/BROADWAY",,  40.801155, -73.967575,,,0,
404915,"FREDERICK DOUGLASS BL/W 116 ST",,  40.804153, -73.955673,,,0,
404916,"BROADWAY/PRINCE ST",,  40.724010, -73.998085,,,0,
404918,"BROADWAY/W 167 ST",,  40.840168, -73.940636,,,0,
404919,"8 AV/W 43 ST",,  40.758003, -73.989090,,,0,
404920,"FT WASHINGTON AV/W 165 ST",,  40.840557, -73.942825,,,0,
404921,"FT WASHINGTON AV/W 168 ST",,  40.842407, -73.942093,,,0,
404922,"MADISON ST/GRAND ST",,  40.713505, -73.980415,,,0,
404927,"W 24 ST/12 AV",,  40.749969, -74.007805,,,0,
404928,"ST NICHOLAS AV/W 193 ST",,  40.856667, -73.928268,,,0,
404936,"PARK AV S/E 18 ST",,  40.736809, -73.988670,,,0,
404938,"E 60 ST/YORK AV",,  40.759312, -73.959465,,,0,
404940,"W HOUSTON ST/VARICK ST",,  40.728718, -74.005508,,,0,
404947,"LEXINGTON AV/E 92 ST",,  40.782955, -73.953171,,,0,
404948,"W 49 ST/8 AV",,  40.761997, -73.987030,,,0,
404949,"AMSTERDAM AV/W 161 ST",,  40.835480, -73.940254,,,0,
404950,"E 34 ST /1 AV",,  40.743774, -73.973732,,,0,
404951,"FERRY TERMINAL/FDR DRIVE",,  40.743439, -73.971809,,,0,
404963,"ADAM C POWELL BL/WEST 119 ST",,  40.805386, -73.950813,,,0,
404973,"CHAMBERS ST/GREENWICH ST",,  40.716553, -74.011353,,,0,
404978,"MALCOLM X B / W 119 ST",,  40.803638, -73.948677,,,0,
404979,"BATTERY PL/3 PL",,  40.707272, -74.017357,,,0,
404980,"BATTERY PL/1 PL",,  40.705837, -74.018089,,,0,
404981,"BATTERY PL / WEST ST",,  40.704819, -74.017258,,,0,
404983,"BATTERY PL/WEST ST",,  40.704998, -74.017387,,,0,
404986,"BATTERY PL/3 PL",,  40.707615, -74.016907,,,0,
404987,"CENTRAL PK W/W 66 ST",,  40.772331, -73.978981,,,0,
404988,"CENTRAL PK W/W 64 ST",,  40.771095, -73.979904,,,0,
404990,"SPRING ST/GREENWICH ST",,  40.725948, -74.009056,,,0,
404991,"AV OF THE AMERICAS/W 18 ST",,  40.739590, -73.995071,,,0,
404992,"AV OF THE AMERICAS/W 57 ST",,  40.764400, -73.976997,,,0,
404994,"MADISON AV/E 66 ST",,  40.767838, -73.968185,,,0,
404995,"1 AV/E 28 ST",,  40.740513, -73.975746,,,0,
404996,"YORK AV/E 68 ST",,  40.764053, -73.955917,,,0,
405003,"E 92 ST/YORK AV",,  40.779755, -73.944534,,,0,
405006,"E BROADWAY/CATHERINE ST",,  40.713375, -73.997391,,,0,
405014,"MALCOLM X BL/W 132 ST",,  40.812500, -73.941856,,,0,
405015,"MAIN RDY/OPP PARK & RECREATION",,  40.799484, -73.922508,,,0,
405016,"MAIN RDWY/T.B.T.A.",,  40.798576, -73.921364,,,0,
405026,"9 AV/W 40 ST",,  40.756901, -73.993896,,,0,
405053,"MURRAY ST/NORTH END AV",,  40.715481, -74.015373,,,0,
405054,"VESEY ST/NORTH END AV",,  40.714630, -74.015694,,,0,
405056,"NORTH END AV/WARREN ST",,  40.717072, -74.014084,,,0,
405057,"LEXINGTON AV/E 119 ST",,  40.800205, -73.940552,,,0,
405061,"3 AV/E 21 ST",,  40.737415, -73.984024,,,0,
405062,"NORTH END AV/WARREN ST",,  40.717251, -74.014496,,,0,
405063,"MURRAY ST/NORTH END AV",,  40.715733, -74.015038,,,0,
405065,"WEST ST/CHAMBERS ST",,  40.717480, -74.012550,,,0,
405066,"LEXINGTON AV/E 89 ST",,  40.781147, -73.954491,,,0,
405067,"STATE ST/WHITEHALL ST",,  40.702454, -74.013046,,,0,
405069,"AMSTERDAM AV/W 175 ST",,  40.843849, -73.934143,,,0,
405070,"AMSTERDAM AV/W 165 ST",,  40.837627, -73.938690,,,0,
405071,"W 70 ST/WEST END AV",,  40.778706, -73.985786,,,0,
405073,"AMSTERDAM AV/W 158 ST",,  40.833637, -73.941376,,,0,
405074,"AMSTERDAM AV/W 152 ST",,  40.829887, -73.944077,,,0,
405075,"AMSTERDAM AV/W 164 ST",,  40.837456, -73.938545,,,0,
405076,"AMSTERDAM AV/W 167 ST",,  40.839657, -73.936935,,,0,
405077,"AMSTERDAM AV/W 176 ST",,  40.845139, -73.932938,,,0,
405078,"AMSTERDAM AV/W 135 ST",,  40.818630, -73.952568,,,0,
405079,"AMSTERDAM AV/LASALLE ST",,  40.812904, -73.956863,,,0,
405083,"SOUTH ST/WHITEHALL ST",,  40.701557, -74.012459,,,0,
405084,"BROAD ST/WATER ST",,  40.702538, -74.011490,,,0,
405086,"WEST END AV/WEST 70 ST",,  40.778725, -73.985138,,,0,
405087,"MANHATTAN AV/W 111 ST",,  40.801731, -73.959137,,,0,
405092,"MANHATTAN AV/W 113 ST",,  40.803345, -73.957962,,,0,
405093,"MANHATTAN AV/W 119 ST",,  40.807076, -73.955421,,,0,
405098,"1 AV / 4 ST",,  40.725437, -73.986725,,,0,
405100,"1 AV /E  82 ST",,  40.774559, -73.950912,,,0,
405103,"AMSTERDAM AV/W 149 ST",,  40.827652, -73.945709,,,0,
405111,"ST NICHOLAS AV/W 165 ST",,  40.838383, -73.939774,,,0,
405112,"RIVERSIDE BL/W 69 ST",,  40.779060, -73.988380,,,0,
405124,"SOUTH END AV/GATEWAY PLAZA",,  40.711304, -74.016151,,,0,
405125,"WEST THAMES ST/SOUTH END AV",,  40.708324, -74.017265,,,0,
405130,"BOWERY/E 1 ST",,  40.725155, -73.992081,,,0,
405133,"HUDSON ST/WEST 13 ST",,  40.740730, -74.005264,,,0,
405135,"E 116 ST/3 AV",,  40.798203, -73.940392,,,0,
405150,"7 AV/WEST 14 ST",,  40.738400, -73.999886,,,0,
405151,"10 AV/WEST 16 ST",,  40.743599, -74.006943,,,0,
405152,"W 14 ST/WASHINGTON ST",,  40.741634, -74.006828,,,0,
405153,"WEST END AV/W 63 ST",,  40.774147, -73.988518,,,0,
405155,"3 AV/E 9 ST",,  40.730362, -73.989166,,,0,
405161,"WEST END AV/W 62 ST",,  40.773140, -73.989517,,,0,
405164,"WATER ST/WHITEHALL ST",,  40.702507, -74.012428,,,0,
405165,"ESSEX ST/CANAL ST",,  40.715446, -73.989723,,,0,
405167,"9 AV/W 13 ST",,  40.740150, -74.005852,,,0,
405169,"EAST 79 ST/LEXINGTON AV",,  40.774948, -73.959137,,,0,
405172,"W HOUSTON ST/GREENE ST",,  40.725948, -73.998329,,,0,
405179,"5 AV/WEST 45 - 44 ST",,  40.754871, -73.979965,,,0,
405181,"3 AV/E 116 ST",,  40.797798, -73.940041,,,0,
405182,"FRED DOUGLASS BL/W 125 ST",,  40.810295, -73.950958,,,0,
405185,"AMSTERDAM AV/W 183 ST",,  40.849808, -73.929604,,,0,
405186,"AMSTERDAM AV/W 185 ST",,  40.850628, -73.929214,,,0,
405193,"EAST 49 ST/2 Av",,  40.754490, -73.969368,,,0,
405211,"AV C/E 11 ST",,  40.726574, -73.977104,,,0,
405219,"BROADWAY/WARREN ST",,  40.713787, -74.006744,,,0,
405227,"ST NICHOLAS AV/W 147 ST",,  40.825405, -73.943520,,,0,
405231,"E 23 ST/BROADWAY",,  40.741390, -73.989044,,,0,
405233,"2 AV/E 91 ST",,  40.780895, -73.949631,,,0,
405234,"BROADWAY/WEST 120 ST",,  40.810371, -73.962555,,,0,
405237,"W 72 ST/BROADWAY",,  40.778767, -73.982162,,,0,
405247,"FREDERICK DOUGLASS BL/114 ST",,  40.803307, -73.956314,,,0,
405248,"BROADWAY/W 97 ST",,  40.795174, -73.971199,,,0,
405249,"BROADWAY/W 97 ST",,  40.795296, -73.971527,,,0,
405265,"WEST 14 ST/9 AV",,  40.741150, -74.005524,,,0,
405269,"BOWERY/HESTER ST",,  40.717342, -73.995300,,,0,
405272,"EAST 24 ST/LEXINGTON AV",,  40.739956, -73.984039,,,0,
405283,"COLUMBUS AV/W 66 ST",,  40.773396, -73.981804,,,0,
405284,"MALCOLM X BL/W 146 ST",,  40.821056, -73.935829,,,0,
405287,"8 AV/WEST 56 ST",,  40.766457, -73.982971,,,0,
405289,"FREDERICK DOUGLASS/W 121 ST",,  40.807526, -73.953285,,,0,
405293,"7 AV/WEST 55 ST",,  40.763973, -73.981346,,,0,
405297,"7 AV/WEST 44 ST",,  40.757568, -73.985985,,,0,
405298,"7 AV/WEST 17 STREET",,  40.740353, -73.998489,,,0,
405307,"2 AV/E 88 ST",,  40.779278, -73.950821,,,0,
405308,"WEST 66 ST/FREEDOM PL",,  40.776501, -73.988632,,,0,
405312,"E 120 ST/PLEASANT",,  40.797676, -73.931145,,,0,
405315,"PLEASANT AV/E 117 ST",,  40.795918, -73.932693,,,0,
405319,"MADISON ST/CATHERINE ST",,  40.711929, -73.997154,,,0,
405320,"ALLEN ST/GRAND ST",,  40.717167, -73.991188,,,0,
405323,"1 AV/EAST 25 ST",,  40.737991, -73.977608,,,0,
405336,"2 AV/E 28 ST",,  40.741116, -73.978638,,,0,
405337,"WATER ST/GOUVERNEUR LA",,  40.704662, -74.008293,,,0,
405347,"2nd AV/EAST 106 ST",,  40.790859, -73.942429,,,0,
405350,"COLUMBIA ST/HOUSTON ST",,  40.719624, -73.978729,,,0,
405352,"LEWIS ST/GRAND ST",,  40.714039, -73.979843,,,0,
405353,"WEST END AV/W 61 ST",,  40.772884, -73.989334,,,0,
405359,"PIKE ST/CHERRY ST",,  40.710861, -73.991936,,,0,
405361,"E HOUSTON ST/CROSBY ST",,  40.725426, -73.996063,,,0,
405365,"EAST 72 ST/2 AV",,  40.768711, -73.958282,,,0,
405366,"HUDSON ST/LAIGHT ST",,  40.722122, -74.008034,,,0,
405367,"EAST 20 ST/AV C",,  40.733036, -73.974937,,,0,
405369,"EAST 79 ST/3rd AV",,  40.774261, -73.957413,,,0,
405371,"EAST 79 ST/PARK AV",,  40.775612, -73.960258,,,0,
405372,"GRAND ST/FDR DRIVE",,  40.713360, -73.977791,,,0,
405373,"ALLEN ST/HESTER ST",,  40.716393, -73.992058,,,0,
405374,"WEST 41 ST/8 AV",,  40.756550, -73.990120,,,0,
405376,"BROADWAY/WEST 57 ST",,  40.766529, -73.981964,,,0,
405380,"MADISON AV/EAST 28 ST",,  40.744190, -73.985428,,,0,
405383,"7 AV/WEST 12 ST",,  40.737148, -74.000793,,,0,
405384,"FREDERICK DOUGLASS BL/125 ST",,  40.810055, -73.951408,,,0,
405389,"YORK AV/E 62 ST",,  40.760700, -73.958374,,,0,
405392,"MADISON AV/E 75 ST",,  40.773842, -73.963821,,,0,
405420,"GREENWICH ST/HORATIO ST",,  40.738865, -74.006371,,,0,
450123,"5 AV/W 50 ST",,  40.758892, -73.977066,,,0,
503357,"ASTORIA BL S/31 ST",,  40.770161, -73.917488,,,0,
503848,"TERMINAL C/STOP 1",,  40.769848, -73.863800,,,0,
503849,"LGA INTERNAL ROADWAY/UNITED HANGER",,  40.772831, -73.868355,,,0,
503853,"MARINE TERMINAL RDY/MARINE AIR TERMINAL",,  40.772640, -73.886162,,,0,
503854,"MARINE TERMINAL RDY/FIORELLO LN",,  40.770813, -73.885445,,,0,
503855,"DITMARS BL/GRAND CENTRAL PY",,  40.767281, -73.887993,,,0,
503869,"ASTORIA BL/74 ST",,  40.766869, -73.895416,,,0,
503870,"ASTORIA BL/STEINWAY ST",,  40.769489, -73.909737,,,0,
503871,"ASTORIA BL S/STEINWAY ST",,  40.768814, -73.911224,,,0,
503872,"ASTORIA BL/73 ST PED OVERPASS",,  40.766411, -73.896156,,,0,
503876,"23 AV/87 ST",,  40.767246, -73.882370,,,0,
503897,"LGA TERMINAL ROADWAY/TERMINAL C",,  40.771015, -73.865501,,,0,
504007,"HOYT AV/31 ST",,  40.771114, -73.917511,,,0,
504023,"94 ST/23 AV",,  40.768482, -73.876213,,,0,
504417,"23 AV/82 ST",,  40.766323, -73.887108,,,0,
504418,"ASTORIA BL/49 ST",,  40.767399, -73.902267,,,0,
504419,"ASTORIA BL/49 ST",,  40.767860, -73.901985,,,0,
504423,"ASTORIA BL S/77 ST",,  40.765587, -73.891449,,,0,
504517,"ASTORIA BL N/77 ST",,  40.766800, -73.892509,,,0,
504542,"LAGUARDIA INTERNAL RDY/PARKING LOT #1",,  40.773159, -73.875298,,,0,
505156,"ASTORIA BL N/SOUND ST",,  40.769016, -73.907341,,,0,
505190,"ASTORIA BL/44 STREET",,  40.768192, -73.907356,,,0,
803001,"TERMINAL D",,  40.768387, -73.861671,,,0,
803003,"146 ST/LENOX AV",,  40.821110, -73.935898,,,0,
803015," E HOUSTON ST/ELDERIDGE ST",,  40.723000, -73.989311,,,0,
803020,"AMSTERDAM AV/193 ST",,  40.855667, -73.925255,,,0,
803024,"W 146 ST/MALCOLM X  BLVD",,  40.821198, -73.936119,,,0,
803043,"W 86 ST/WEST END AV",,  40.789063, -73.977837,,,0,
803054,"E 126 ST/2 AV",,  40.803150, -73.932266,,,0,
803056,"W 66 ST/FREEDOM PL",,  40.776489, -73.988724,,,0,
803057,"W 66 ST/WEST END AV",,  40.775906, -73.986809,,,0,
803058,"E 72 ST/YORK AV",,  40.766960, -73.954140,,,0,
803059,"PLEASANT AV/E 120 ST",,  40.797615, -73.931007,,,0,
803066,"E 105 ST/FDR DR",,  40.788216, -73.938423,,,0,
803067,"MARGARET CORBIN DR/CLOISTERS",,  40.865646, -73.932060,,,0,
803070,"SOUTH ST/WHITEHALL ST",,  40.701611, -74.012230,,,0,
803077,"PARK ROW/WORTH ST",,  40.713470, -73.998871,,,0,
803094,"VESEY ST/NORTH END AV",,  40.714531, -74.015358,,,0,
803098,"8 AV/W 34 ST",,  40.752300, -73.993248,,,0,
803099,"9 AV/W 42 ST",,  40.758617, -73.992638,,,0,
803100,"WARREN ST/WEST ST",,  40.716568, -74.013519,,,0,
803101,"WARREN ST/BROADWAY",,  40.713642, -74.006966,,,0,
803104,"west st/liberty st",,  40.711037, -74.014061,,,0,
803105,"WARREN ST/CHURCH ST",,  40.714233, -74.008255,,,0,
803106,"MURRAY ST/CHURCH ST",,  40.714516, -74.010223,,,0,
803107,"MURRAY ST/GREENWICH ST",,  40.715042, -74.011505,,,0,
803108,"SOUTH END AV/ALBANY ST",,  40.710278, -74.016205,,,0,
803115,"GRAND ST/FDR DR",,  40.713348, -73.977745,,,0,
803117,"E 57 ST/MADISON AV",,  40.762383, -73.972427,,,0,
803120,"SOUTH FERRY/TERMINAL",,  40.702122, -74.013664,,,0,
803121,"SOUTH FERRY/TERMINAL",,  40.702171, -74.013535,,,0,
803130,"W 34 ST/12 AV",,  40.756672, -74.004311,,,0,
803131,"W 34 ST/12 AV",,  40.756535, -74.003944,,,0,
803144,"W 41 ST/8 AV",,  40.756409, -73.989815,,,0,
803147,"WARREN ST/GREENWICH ST",,  40.715614, -74.011330,,,0,
803148,"W BROADWAY/CHAMBERS ST",,  40.715740, -74.009148,,,0,
803151,"49 ST/1 AV",,  40.753418, -73.966835,,,0,
803153,"E 126 ST/2 AV",,  40.803875, -73.933876,,,0,
803154,"E 126 ST/2 AV",,  40.803986, -73.934212,,,0,
823252,"LEWIS ST/Delancy (not used)",,  40.715466, -73.979118,,,0,
903001,"E 86 ST/EAST END AV",,  40.775009, -73.945137,,,0,
903003,"E 97 ST/1 AV",,  40.784370, -73.944954,,,0,
903004,"W 96 ST/WEST END AV",,  40.795105, -73.973091,,,0,
903019,"LEXINGTON AV/E 125 ST",,  40.804585, -73.937378,,,0,
903020,"LEXINGTON AV/E 125 ST",,  40.804474, -73.937431,,,0,
903025,"GRAND ST/FDR DR",,  40.713356, -73.978279,,,0,
903027,"WATERSIDE/WATERSIDE",,  40.737553, -73.973846,,,0,
903028,"FERRY TERMINAL/FDR DR",,  40.743137, -73.972069,,,0,
903030,"WEST ST/CHRISTOPHER ST",,  40.732494, -74.010132,,,0,
903042,"3 AV /E 125 ST",,  40.803844, -73.935600,,,0,
903046,"E 41 ST/1 AV",,  40.748005, -73.969803,,,0,
903048,"E 8 ST/LAFAYETTE ST",,  40.730038, -73.991310,,,0,
903049,"168 ST/AUDUBON AV",,  40.840645, -73.938545,,,0,
903050,"TERMINAL D",,  40.768612, -73.862030,,,0,
903054,"MADISON ST/ST JAMES PL",,  40.711884, -73.999428,,,0,
903074,"W 54 ST/11 AV",,  40.768192, -73.992546,,,0,
903077,"WATER ST/WHITEHALL ST",,  40.702526, -74.012466,,,0,
903078,"W 43 ST/9 AV",,  40.758995, -73.991676,,,0,
903079,"SPRING ST/GREENWICH ST",,  40.725948, -74.009430,,,0,
903080,"1 AV/E 26 ST",,  40.739075, -73.976677,,,0,
903082,"12 AV/W 42 ST",,  40.761883, -74.001411,,,0,
903084,"12 AV/W 42 ST",,  40.762238, -74.000977,,,0,
903085,"W 32 ST/7 AV",,  40.749435, -73.991081,,,0,
903086,"W 18 ST/11 AV",,  40.745064, -74.007675,,,0,
903088,"DELANCY ST/COLUMBIA ST",,  40.716393, -73.980133,,,0,
903089,"AMSTERDAM AV/W 129 ST",,  40.814907, -73.955048,,,0,
903092,"BROADWAY/W 133 ST",,  40.818256, -73.956108,,,0,
903093,"1 AV/E 2 ST",,  40.724010, -73.987801,,,0,
903094,"E 60 ST/YORK AV",,  40.759518, -73.959892,,,0,
903102,"1 AV/ E 97 ST",,  40.784023, -73.944061,,,0,
903103,"2 AV/E 100 ST",,  40.786915, -73.945244,,,0,
903105,"LEXINGTON AV/E 68 ST",,  40.767746, -73.964256,,,0,
903125,"1 AV/23 ST",,  40.736656, -73.978630,,,0,
903145,"PARK ROW/BEEKMAN ST",,  40.711552, -74.007309,,,0,
903146,"PARK ROW/BEEKMAN ST",,  40.711746, -74.007378,,,0,
903147,"ASTOR PL/3 AV",,  40.729568, -73.990051,,,0,
903148,"3 AV/ASTOR PL",,  40.729115, -73.990257,,,0,
903176,"AV OF THE AMERICAS/W 14 ST",,  40.737411, -73.996696,,,0,
903196,"2 AV/E 94 ST",,  40.782803, -73.948273,,,0,
903209,"Columbus Circle (does not stop)",,  40.768242, -73.981293,,,0,
903210,"RIVERBANK ST PARK/BAY 1",,  40.826756, -73.955421,,,0,
903211,"W 120/BWAY (not used)",,  40.810200, -73.961014,,,0,
903214,"W 86 ST/BROADWAY",,  40.788101, -73.976059,,,0,
903215,"SUNKEN GARDEN LOOP/CHARLES H GAY CTR",,  40.785107, -73.930725,,,0,
904916,"W 106 ST/BROADWAY",,  40.801182, -73.967682,,,0,
904917,"West 107/BWAY (not used)",,  40.802265, -73.968285,,,0,
904918,"EAST 92 ST/YORK AV",,  40.779842, -73.944809,,,0,
904920,"PIKE ST/CHERRY ST",,  40.710823, -73.991920,,,0,
